date,wd,A1,A2,A3,A375,A395,A75,A7595,A95115,A115135,A135155,A155,A155A,A155B,A155C,A155D,B1,B2,B3,B375,B395,B75,B7595,B95115,B115135,B135155,B155,B155A,B155B,B155C,B155D,C1,C2,C3,C375,C395,C375D,C395D,C75,C7595,C95115,C115135,C135155,C155,C155A,C155B,C155C,C155D
2019-09-10,(二),27683.0,27683.0,26669.0,26669.0,26122.0,19.0,547.0,8006.0,13838.0,3973.0,708.0,6.0,160.0,126.0,13.0,122.68,122.68,121.82,121.83,122.51,67.49,89.34,108.08,124.22,142.08,168.2,164.58,169.7,167.99,158.85,71.55,71.55,71.9,71.9,72.04,0.0,0.14,33.21,62.73,69.52,72.38,74.13,76.26,77.89,81.02,78.86,77.79
2019-09-11,(三),29488.0,29409.0,28311.0,28311.0,27779.0,25.0,532.0,7728.0,15209.0,4476.0,903.0,7.0,177.0,170.0,12.0,123.4,123.4,122.55,122.55,123.18,65.38,89.46,107.99,124.24,142.03,167.31,159.92,169.7,170.7,159.67,73.02,73.01,73.26,73.26,73.38,0.0,0.12,39.16,64.57,71.12,73.58,75.36,75.65,76.94,77.7,76.88,81.04
2019-09-12,(四),23002.0,23002.0,22222.0,22222.0,21872.0,14.0,350.0,5789.0,11982.0,3868.0,635.0,2.0,128.0,86.0,17.0,123.75,123.75,123.24,123.24,123.78,65.81,89.61,108.33,124.53,142.09,164.92,162.25,166.1,164.74,162.18,76.63,76.63,76.88,76.89,76.99,0.01,0.11,40.43,68.27,75.42,77.22,77.92,77.78,65.83,78.82,82.69,79.6
2019-09-13,(五),87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,(六),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16,(一),23380.0,23304.0,22411.0,22411.0,21773.0,33.0,638.0,6237.0,11786.0,3559.0,615.0,0.0,71.0,120.0,0.0,122.7,122.79,121.93,121.93,122.87,63.39,89.74,107.67,124.46,141.82,165.8,0.0,167.7,168.13,0.0,73.12,73.07,73.61,73.61,73.71,0.0,0.1,33.5,69.02,72.64,73.93,74.38,73.05,0.0,78.61,73.55,0.0
2019-09-17,(二),22525.0,22525.0,21708.0,21708.0,21137.0,19.0,571.0,6001.0,11266.0,3664.0,537.0,17.0,75.0,82.0,32.0,122.69,122.69,122.18,122.18,123.07,68.01,89.3,107.43,124.44,141.99,166.11,171.2,168.5,165.76,165.44,72.61,72.61,73.11,73.11,73.26,0.0,0.15,36.42,65.09,72.12,73.68,73.59,72.07,66.42,75.43,70.34,76.1
2019-09-18,(三),22751.0,22677.0,21875.0,21875.0,21375.0,25.0,500.0,5921.0,11616.0,3662.0,530.0,5.0,80.0,85.0,6.0,123.17,123.17,122.43,122.43,123.21,66.21,89.1,107.73,124.47,142.07,167.74,161.7,170.4,167.2,164.67,72.63,72.62,73.0,73.0,73.14,0.0,0.14,38.13,64.76,71.87,73.34,73.85,72.85,79.79,79.61,76.49,77.72
2019-09-19,(四),22728.0,22728.0,21919.0,21919.0,21345.0,23.0,574.0,5905.0,11635.0,3618.0,555.0,12.0,80.0,68.0,27.0,122.81,122.81,122.3,122.3,123.2,66.74,88.99,107.72,124.43,142.16,167.85,163.08,167.8,170.03,168.37,71.43,71.43,71.81,71.81,71.96,0.0,0.15,38.5,64.28,70.69,72.21,72.56,71.25,67.47,75.23,77.1,80.78
2019-09-20,(五),24944.0,24871.0,23939.0,23939.0,23314.0,34.0,625.0,6740.0,12420.0,3994.0,557.0,4.0,41.0,102.0,13.0,122.73,122.73,122.03,122.03,122.91,67.52,89.24,107.61,124.52,142.03,167.24,159.87,162.8,166.74,165.15,70.87,70.85,71.26,71.26,71.42,0.0,0.16,39.95,62.96,69.78,71.63,72.79,71.87,74.08,74.74,74.99,78.4
2019-09-21,(六),17086.0,17086.0,16532.0,16532.0,16169.0,14.0,363.0,4651.0,8748.0,2609.0,416.0,9.0,64.0,76.0,12.0,122.68,122.68,122.07,122.07,122.81,68.62,89.23,107.81,124.21,141.94,167.32,166.66,170.3,171.47,164.0,71.62,71.62,71.95,71.95,72.12,0.0,0.17,44.45,61.7,70.23,72.51,73.29,71.66,67.5,74.04,76.99,76.62
2019-09-22,(日),91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23,(一),23936.0,23936.0,22955.0,22955.0,22404.0,24.0,551.0,6540.0,11759.0,3859.0,718.0,0.0,95.0,151.0,0.0,123.05,123.05,122.22,122.21,123.02,64.91,89.38,107.53,124.44,142.05,166.25,0.0,167.5,169.24,0.0,69.99,69.99,70.35,70.35,70.5,0.0,0.15,33.16,62.07,69.13,70.71,71.3,71.31,0.0,76.81,74.93,0.0
2019-09-24,(二),23097.0,23097.0,22318.0,22318.0,21629.0,26.0,689.0,6634.0,11178.0,3659.0,470.0,2.0,39.0,97.0,20.0,121.98,121.98,121.43,121.43,122.44,66.44,89.67,107.36,124.41,141.87,165.48,163.25,164.8,166.95,165.2,68.78,68.78,69.18,69.19,69.37,0.01,0.19,36.34,61.29,67.69,69.83,70.19,68.87,76.22,86.15,70.2,71.49
2019-09-25,(三),23312.0,23225.0,22375.0,22375.0,21694.0,49.0,681.0,6363.0,11539.0,3618.0,536.0,6.0,60.0,86.0,22.0,122.25,122.25,121.74,121.74,122.76,67.46,89.07,107.65,124.37,141.92,168.14,170.5,168.4,172.17,170.32,68.02,68.0,68.38,68.38,68.6,0.0,0.22,38.4,58.79,67.05,68.96,69.63,67.88,72.18,69.65,67.25,74.65
2019-09-26,(四),22877.0,22877.0,21996.0,21996.0,21290.0,17.0,706.0,5982.0,11523.0,3644.0,477.0,1.0,56.0,72.0,12.0,122.32,122.32,121.88,121.88,122.96,67.54,89.23,107.63,124.45,141.76,165.73,156.5,166.9,166.53,161.33,67.11,67.11,67.45,67.45,67.64,0.0,0.19,32.56,59.49,66.18,67.91,68.43,69.66,83.2,77.25,72.07,73.76
2019-09-27,(五),24419.0,24419.0,23463.0,23463.0,22843.0,28.0,620.0,6120.0,12176.0,4325.0,636.0,5.0,70.0,135.0,12.0,123.58,123.58,122.95,122.95,123.88,69.78,88.78,107.9,124.62,142.16,166.49,163.5,167.0,167.95,163.5,68.0,68.0,68.36,68.36,68.53,0.0,0.17,45.26,59.74,66.95,68.62,69.66,70.18,72.64,76.92,73.35,70.34
2019-09-28,(六),16391.0,16391.0,15823.0,15823.0,15480.0,14.0,343.0,4173.0,8385.0,2825.0,382.0,5.0,45.0,42.0,5.0,123.47,123.47,122.76,122.76,123.52,62.63,88.67,108.01,124.51,141.98,165.05,157.2,169.0,166.1,171.6,70.87,70.87,71.15,71.15,71.3,0.0,0.15,30.5,62.07,69.92,71.57,71.88,72.75,67.99,78.92,78.35,72.34
2019-09-29,(日),90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30,(一),22571.0,22571.0,21641.0,21641.0,20998.0,29.0,643.0,5381.0,11322.0,4039.0,693.0,0.0,91.0,165.0,0.0,123.77,123.77,123.15,123.15,124.22,68.41,88.28,107.49,124.79,142.19,166.33,0.0,166.1,167.74,0.0,69.37,69.37,69.72,69.72,69.93,0.0,0.21,39.02,60.3,68.52,70.1,70.57,71.66,0.0,76.35,73.64,0.0
2019-10-01,(二),22002.0,22002.0,21185.0,21185.0,20596.0,28.0,589.0,5515.0,11253.0,3704.0,467.0,2.0,44.0,66.0,12.0,123.08,123.08,122.51,122.51,123.48,66.84,88.42,107.89,124.56,142.0,164.13,157.75,164.9,167.94,162.5,69.67,69.67,70.09,70.1,70.29,0.01,0.2,36.77,60.81,69.07,70.6,70.65,69.61,81.99,76.49,73.6,72.71
2019-10-02,(三),22357.0,22357.0,21526.0,21526.0,21118.0,25.0,408.0,5035.0,11863.0,4046.0,649.0,20.0,69.0,73.0,12.0,124.55,124.55,123.68,123.68,124.35,63.76,89.28,107.95,124.59,142.14,165.85,166.1,167.1,170.51,165.75,70.28,70.28,70.62,70.62,70.73,0.0,0.11,33.95,62.86,69.8,70.87,70.98,70.95,69.26,77.41,77.54,70.43
2019-10-03,(四),22572.0,22481.0,21522.0,21522.0,21030.0,26.0,492.0,5058.0,11599.0,4123.0,708.0,3.0,121.0,93.0,33.0,124.55,124.55,123.83,123.83,124.65,66.85,88.76,108.06,124.72,142.1,166.64,160.33,171.3,169.06,163.3,70.54,70.53,70.95,70.95,71.11,0.0,0.16,35.41,61.78,70.31,71.19,71.44,70.99,62.97,73.39,77.07,67.3
2019-10-04,(五),25050.0,25050.0,24095.0,24095.0,23664.0,22.0,431.0,5434.0,13059.0,4943.0,733.0,9.0,102.0,114.0,3.0,125.21,125.21,124.42,124.42,125.07,68.53,88.85,108.34,124.86,142.11,165.02,176.11,164.5,166.67,160.67,70.94,70.94,71.29,71.29,71.41,0.0,0.12,34.9,62.16,70.41,71.55,71.62,71.17,64.67,74.1,80.59,73.18
2019-10-05,(六),18015.0,17928.0,17260.0,17260.0,16960.0,12.0,300.0,4020.0,9567.0,3199.0,609.0,4.0,76.0,55.0,39.0,124.8,124.81,123.82,123.82,124.45,69.42,88.25,108.52,124.49,142.02,165.77,168.5,168.3,164.95,167.46,72.41,72.4,72.6,72.59,72.7,-0.01,0.1,41.27,64.53,71.84,72.68,73.38,73.49,77.28,71.76,82.6,72.74
2019-10-06,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-07,(一),23183.0,23092.0,22184.0,22184.0,21686.0,18.0,498.0,5252.0,11806.0,4440.0,622.0,0.0,101.0,87.0,0.0,124.53,124.53,123.83,123.83,124.62,65.78,89.13,107.88,124.85,142.05,166.11,0.0,164.4,168.8,0.0,69.31,69.29,69.69,69.69,69.81,0.0,0.12,37.21,62.25,68.85,69.83,70.32,69.01,0.0,74.08,78.36,0.0
2019-10-08,(二),22471.0,22471.0,21498.0,21498.0,20962.0,20.0,536.0,5405.0,11412.0,3994.0,641.0,7.0,64.0,63.0,17.0,124.0,124.0,122.98,122.98,123.85,66.58,88.75,107.61,124.54,142.29,165.2,159.21,165.4,166.67,164.35,68.1,68.1,68.52,68.52,68.67,0.0,0.15,31.49,60.03,67.63,68.96,68.76,68.14,72.06,74.58,75.78,72.95
2019-10-09,(三),22647.0,22569.0,21637.0,21637.0,21101.0,28.0,536.0,5223.0,11430.0,4234.0,656.0,9.0,71.0,111.0,23.0,124.4,124.41,123.65,123.65,124.55,69.49,88.43,108.02,124.78,142.15,166.05,168.61,165.3,168.98,165.35,67.12,67.1,67.5,67.5,67.67,0.0,0.17,34.55,58.24,66.53,67.74,68.09,68.05,64.53,73.63,77.74,74.18
2019-10-10,(四),22673.0,22673.0,21678.0,21678.0,21220.0,42.0,458.0,5335.0,11598.0,4051.0,644.0,2.0,114.0,107.0,13.0,124.01,124.01,123.48,123.48,124.23,61.87,88.85,107.97,124.58,142.03,165.72,156.25,171.6,167.86,161.92,67.0,67.0,67.43,67.43,67.56,0.0,0.13,31.48,59.23,66.49,67.61,67.92,69.01,80.28,76.46,75.78,73.73
2019-10-11,(五),24243.0,24163.0,23242.0,23242.0,22783.0,27.0,459.0,5259.0,12311.0,4936.0,760.0,2.0,94.0,141.0,40.0,125.2,125.2,124.48,124.48,125.2,59.19,89.19,108.0,124.81,142.14,165.43,159.5,165.0,167.94,167.68,67.99,67.99,68.27,68.27,68.38,0.0,0.11,30.67,60.33,67.39,68.49,68.55,69.22,57.46,75.66,74.8,70.2
2019-10-12,(六),16537.0,16537.0,15930.0,15930.0,15668.0,20.0,262.0,4065.0,8533.0,2932.0,444.0,2.0,60.0,68.0,8.0,123.95,123.95,123.29,123.29,123.85,65.43,89.41,108.16,124.38,141.97,165.93,155.5,172.4,166.32,162.0,68.8,68.8,69.07,69.07,69.15,0.0,0.08,35.48,62.11,68.46,69.37,69.12,69.81,69.19,74.73,71.58,68.1
2019-10-13,(日),82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-14,(一),21230.0,21230.0,20407.0,20407.0,19997.0,12.0,410.0,4783.0,10908.0,4095.0,637.0,0.0,79.0,132.0,0.0,124.93,124.93,124.08,124.08,124.8,68.13,89.01,107.95,124.82,142.11,167.9,0.0,167.6,170.93,0.0,68.52,68.52,68.88,68.88,68.98,0.0,0.1,38.23,61.98,68.27,69.17,68.82,68.54,0.0,79.32,71.8,0.0
2019-10-15,(二),22570.0,22482.0,21663.0,21663.0,21160.0,39.0,503.0,5521.0,11543.0,3989.0,539.0,2.0,16.0,80.0,9.0,123.64,123.73,122.85,122.84,123.64,62.12,89.4,107.52,124.64,141.93,166.32,156.75,161.3,166.19,167.89,67.57,67.52,67.96,67.96,68.09,0.0,0.13,30.29,60.73,67.44,68.31,68.08,66.76,79.11,72.23,71.3,72.31
2019-10-16,(三),22375.0,22375.0,21471.0,21471.0,20983.0,13.0,488.0,5378.0,11351.0,4122.0,582.0,5.0,51.0,69.0,7.0,124.05,124.05,123.14,123.14,123.94,68.97,89.1,107.81,124.55,141.99,166.77,163.6,163.1,165.69,159.0,66.34,66.34,66.67,66.67,66.79,0.0,0.12,35.81,59.56,65.88,67.01,67.0,66.84,72.03,71.65,69.84,72.3
2019-10-17,(四),22506.0,22428.0,21525.0,21525.0,21026.0,13.0,499.0,5190.0,11574.0,4101.0,594.0,2.0,36.0,116.0,7.0,124.27,124.27,123.43,123.43,124.25,66.15,89.03,107.73,124.75,142.05,166.05,156.25,160.4,169.95,160.14,66.23,66.21,66.56,66.56,66.69,0.0,0.13,33.82,58.86,65.87,66.84,66.9,66.76,66.71,73.07,71.18,68.45
2019-10-18,(五),24364.0,24364.0,23343.0,23343.0,22940.0,19.0,403.0,5011.0,12877.0,4746.0,878.0,12.0,158.0,125.0,11.0,125.7,125.7,124.74,124.74,125.37,55.99,88.76,107.99,124.91,142.15,166.64,161.87,170.1,169.23,161.27,67.37,67.37,67.69,67.69,67.79,0.0,0.1,31.04,59.51,66.97,67.82,68.07,68.33,71.95,72.82,70.14,73.11
2019-10-19,(六),16875.0,16794.0,16197.0,16197.0,15938.0,11.0,259.0,4086.0,8682.0,3039.0,461.0,3.0,62.0,51.0,15.0,124.22,124.21,123.4,123.4,123.95,61.23,89.49,107.96,124.38,142.32,165.93,157.66,174.6,162.71,162.73,68.84,68.84,69.01,69.01,69.1,0.0,0.09,26.49,61.19,67.85,69.36,69.55,69.6,72.36,76.02,70.12,66.56
2019-10-20,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-21,(一),23703.0,23619.0,22635.0,22635.0,22183.0,35.0,452.0,5241.0,11829.0,4923.0,658.0,0.0,72.0,118.0,0.0,125.2,125.2,124.36,124.36,125.08,62.62,89.13,107.84,124.93,142.19,164.75,0.0,166.1,167.1,0.0,67.06,67.05,67.52,67.52,67.63,0.0,0.11,25.32,59.79,66.88,67.69,67.81,67.04,0.0,79.04,71.28,0.0
2019-10-22,(二),22482.0,22482.0,21586.0,21586.0,21115.0,32.0,471.0,5102.0,11540.0,4345.0,535.0,6.0,44.0,58.0,20.0,124.41,124.41,123.71,123.71,124.48,59.58,89.2,107.89,124.75,142.08,163.49,157.91,165.9,162.87,163.55,66.76,66.76,67.15,67.15,67.26,0.0,0.11,31.05,60.55,66.6,67.5,67.12,65.9,66.6,70.79,74.12,71.43
2019-10-23,(三),22696.0,22612.0,21627.0,21627.0,21222.0,21.0,405.0,5023.0,11648.0,4380.0,666.0,16.0,66.0,76.0,13.0,124.94,124.94,124.08,124.08,124.75,67.75,89.03,107.85,124.91,142.08,166.55,164.03,164.3,168.72,170.69,66.87,66.85,67.25,67.25,67.36,0.0,0.11,40.09,59.22,66.68,67.57,67.23,67.66,73.26,70.81,74.46,64.33
2019-10-24,(四),22664.0,22664.0,21715.0,21715.0,21220.0,37.0,495.0,4853.0,11672.0,4484.0,634.0,12.0,81.0,101.0,17.0,124.86,124.86,124.27,124.27,125.1,63.39,88.62,107.92,124.82,142.45,165.65,161.0,166.0,168.85,163.53,66.56,66.56,66.99,66.99,67.12,0.0,0.13,32.66,58.86,66.44,67.36,67.0,65.53,62.5,69.87,70.37,68.39
2019-10-25,(五),24851.0,24766.0,23677.0,23677.0,23131.0,30.0,546.0,5194.0,12481.0,5204.0,832.0,11.0,93.0,136.0,12.0,125.56,125.56,124.63,124.63,125.48,68.29,88.61,107.83,124.95,142.34,166.02,162.0,168.2,167.01,168.25,67.37,67.37,67.75,67.75,67.89,0.0,0.14,36.57,59.36,67.18,67.99,67.98,67.31,70.04,70.58,73.8,64.09
2019-10-26,(六),16741.0,16741.0,16085.0,16085.0,15729.0,9.0,356.0,3717.0,8666.0,3164.0,524.0,6.0,83.0,60.0,33.0,124.69,124.69,123.97,123.97,124.77,72.11,88.64,107.91,124.72,142.17,165.69,165.83,172.0,165.24,167.15,68.31,68.31,68.64,68.64,68.77,0.0,0.13,46.01,60.25,68.12,68.9,68.75,69.26,71.42,70.2,78.13,72.93
2019-10-27,(日),90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-28,(一),23448.0,23448.0,22266.0,22266.0,21842.0,34.0,424.0,4697.0,11950.0,5045.0,824.0,0.0,58.0,92.0,0.0,125.84,125.84,124.67,124.67,125.37,65.27,88.71,108.12,124.57,142.13,167.55,0.0,162.7,167.99,0.0,67.24,67.24,67.76,67.76,67.86,0.0,0.1,37.02,60.34,67.45,68.16,67.45,64.78,0.0,67.29,71.53,0.0
2019-10-29,(二),21648.0,21648.0,20779.0,20779.0,20351.0,16.0,428.0,4856.0,10917.0,4384.0,693.0,4.0,55.0,110.0,25.0,125.09,125.09,124.17,124.17,124.89,68.65,89.56,107.93,124.81,142.07,165.23,161.75,167.0,166.35,163.84,68.01,68.01,68.39,68.39,68.48,0.0,0.09,41.43,61.88,67.95,68.72,68.16,66.64,67.93,75.59,74.02,67.51
2019-10-30,(三),22400.0,22303.0,21254.0,21254.0,20738.0,20.0,516.0,5060.0,10976.0,4531.0,758.0,6.0,65.0,72.0,28.0,124.94,124.94,123.89,123.89,124.76,67.14,88.7,107.79,124.8,142.12,166.71,160.83,165.7,164.28,165.07,68.14,68.12,68.56,68.56,68.69,0.0,0.13,37.74,61.02,68.14,69.03,68.3,67.45,71.49,72.32,74.01,64.09
2019-10-31,(四),21880.0,21880.0,21067.0,21067.0,20505.0,35.0,562.0,4926.0,11025.0,4363.0,596.0,26.0,30.0,111.0,24.0,124.5,124.5,123.86,123.86,124.82,67.76,88.93,107.66,124.89,142.23,164.12,161.9,162.0,168.19,160.29,68.61,68.61,68.98,68.98,69.15,0.0,0.17,31.87,60.16,68.52,69.41,68.97,67.4,67.86,68.46,75.45,65.58
2019-11-01,(五),24135.0,24051.0,22965.0,22965.0,22476.0,24.0,489.0,4712.0,11916.0,5593.0,874.0,12.0,105.0,119.0,19.0,126.6,126.6,125.51,125.51,126.32,68.32,88.62,107.88,125.12,142.49,164.05,161.29,167.1,170.03,166.42,69.16,69.15,69.51,69.51,69.63,0.0,0.12,35.13,62.14,68.89,69.77,69.45,69.98,71.56,77.1,78.0,67.53
2019-11-02,(六),16632.0,16632.0,15938.0,15938.0,15672.0,9.0,266.0,3488.0,8714.0,3350.0,540.0,4.0,58.0,39.0,19.0,125.61,125.61,124.49,124.49,125.08,69.47,89.64,107.93,124.77,142.25,164.76,157.0,173.2,162.67,161.05,69.95,69.95,70.24,70.24,70.34,0.0,0.1,37.6,62.29,69.81,70.36,70.44,69.98,72.4,75.92,80.37,70.45
2019-11-03,(日),94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-04,(一),23727.0,23727.0,22561.0,22561.0,22252.0,24.0,309.0,4648.0,12088.0,5319.0,807.0,0.0,85.0,112.0,0.0,126.37,126.37,125.52,125.52,126.02,63.9,89.21,108.24,125.0,142.36,164.86,0.0,170.0,165.52,0.0,68.34,68.34,68.77,68.77,68.83,0.0,0.06,28.76,62.42,68.52,68.86,68.58,68.89,0.0,78.47,78.07,0.0
2019-11-05,(二),22705.0,22705.0,21778.0,21778.0,21371.0,15.0,407.0,4411.0,11830.0,4887.0,710.0,13.0,88.0,102.0,40.0,125.98,125.98,125.18,125.18,125.87,70.05,89.04,108.0,124.93,142.19,166.71,157.53,165.3,174.09,161.05,67.78,67.78,68.18,68.19,68.28,0.01,0.1,36.62,60.87,67.77,68.5,67.91,68.03,66.34,77.8,71.62,66.86
2019-11-06,(三),23184.0,23184.0,22110.0,22110.0,21734.0,20.0,376.0,4630.0,11957.0,4945.0,774.0,25.0,71.0,73.0,33.0,125.9,125.9,125.06,125.06,125.69,66.09,88.81,108.0,125.09,142.09,164.75,162.98,163.0,165.16,170.15,67.24,67.24,67.68,67.68,67.76,0.0,0.08,29.38,60.55,67.36,67.95,67.44,65.77,64.74,75.36,72.63,70.48
2019-11-07,(四),22999.0,22888.0,21810.0,21810.0,21452.0,28.0,358.0,4248.0,11978.0,5053.0,785.0,7.0,48.0,90.0,28.0,126.36,126.38,125.52,125.52,126.13,61.75,89.07,108.16,125.12,142.31,164.24,164.71,162.1,166.22,162.57,67.31,67.29,67.76,67.76,67.84,0.0,0.08,31.52,60.7,67.62,68.2,66.99,66.33,67.57,72.14,77.8,66.08
2019-11-08,(五),25512.0,25512.0,24194.0,24194.0,23850.0,6.0,344.0,4828.0,12453.0,6262.0,1158.0,13.0,87.0,172.0,35.0,127.69,127.69,126.31,126.31,126.85,65.0,89.13,108.12,125.1,142.75,165.33,160.96,165.9,169.37,166.51,67.33,67.33,67.74,67.74,67.79,0.0,0.05,36.59,62.18,67.55,68.01,67.18,66.8,75.55,70.83,78.14,63.85
2019-11-09,(六),17545.0,17462.0,16699.0,16699.0,16450.0,21.0,249.0,3595.0,9080.0,3547.0,776.0,16.0,87.0,105.0,20.0,126.37,126.49,125.08,125.08,125.62,66.82,89.16,107.97,124.92,142.52,167.33,159.46,174.7,167.61,161.0,69.72,69.67,70.11,70.11,70.18,0.0,0.07,34.86,63.19,70.24,70.3,69.5,68.97,75.32,74.38,76.53,70.56
2019-11-10,(日),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-11,(一),24326.0,24230.0,23190.0,23190.0,22782.0,15.0,408.0,4638.0,12646.0,5309.0,785.0,0.0,84.0,105.0,0.0,126.31,126.32,125.33,125.33,125.98,67.16,89.18,108.16,125.07,142.22,166.21,0.0,170.3,166.34,0.0,67.41,67.4,67.75,67.75,67.82,0.0,0.07,34.23,62.23,67.53,67.9,67.57,67.45,0.0,73.21,75.33,0.0
2019-11-12,(二),21399.0,21399.0,20357.0,20357.0,19891.0,13.0,466.0,4493.0,10449.0,4759.0,794.0,23.0,78.0,54.0,35.0,125.97,125.97,124.81,124.81,125.65,70.05,88.89,107.63,124.99,142.52,164.43,164.17,166.9,164.11,165.14,66.66,66.66,67.11,67.11,67.23,0.0,0.12,42.91,59.81,66.57,67.55,66.9,65.78,67.7,72.49,74.33,65.56
2019-11-13,(三),22943.0,22862.0,21665.0,21665.0,20993.0,46.0,672.0,4359.0,11284.0,5085.0,934.0,15.0,86.0,149.0,15.0,126.12,126.13,125.07,125.07,126.28,68.18,87.53,107.7,125.26,142.3,166.2,161.36,166.9,168.85,165.8,65.85,65.83,66.32,66.32,66.55,0.0,0.23,45.52,55.83,66.3,66.91,65.66,65.5,66.42,74.72,72.23,65.21
2019-11-14,(四),22934.0,22934.0,21834.0,21834.0,21416.0,19.0,418.0,4556.0,11607.0,5052.0,787.0,1.0,55.0,127.0,18.0,125.97,125.97,125.14,125.14,125.85,68.56,88.71,108.02,124.99,142.37,164.85,160.5,164.1,164.76,163.72,65.67,65.67,66.18,66.17,66.27,-0.01,0.09,39.36,59.2,66.22,66.64,65.36,63.97,66.59,69.76,71.42,67.3
2019-11-15,(五),25056.0,24967.0,23803.0,23803.0,23280.0,27.0,523.0,4685.0,12600.0,5759.0,882.0,26.0,77.0,110.0,23.0,126.46,126.48,125.56,125.56,126.39,69.22,88.56,107.98,125.25,142.25,165.29,163.38,163.7,168.84,162.3,66.31,66.3,66.82,66.82,66.94,0.0,0.12,40.39,58.73,66.89,67.35,65.93,64.34,68.84,70.49,75.77,65.9
