date,A1,A2,A3,A375,A395,A75,A7595,A95115,A115135,A135155,A155,A155A,A155B,A155C,A155D,B1,B2,B3,B375,B395,B75,B7595,B95115,B115135,B135155,B155,B155A,B155B,B155C,B155D,C1,C2,C3,C375,C395,C375D,C395D,C75,C7595,C95115,C115135,C135155,C155,C155A,C155B,C155C,C155D,P1_A,P2_A,P3_A,P75_A,P7595_A,P95115_A,P115135_A,P135155_A,P155_A,P1_B,P2_B,P3_B,P75_B,P7595_B,P95115_B,P115135_B,P135155_B,P155_B,P1_C,P2_C,P3_C,P75_C,P7595_C,P95115_C,P115135_C,P135155_C,P155_C
2008-05,592067.0,592067.0,574023.0,574023.0,553856.0,950.0,20167.0,180413.0,373443.0,0.0,0.0,0.0,0.0,0.0,0.0,121.99,121.99,121.9,121.9,123.07,68.14,89.54,108.08,130.32,0.0,0.0,0.0,0.0,0.0,0.0,71.82,71.82,72.07,72.08,72.18,0.0,0.11,49.23,68.14,71.84,72.32,0.0,0.0,0.0,0.0,0.0,0.0,1165.0,0,1165.0,0.0,206.0,959.0,0.0,0,0,96.7,0,96.7,0.0,92.9,97.52,0.0,0,0,82.13,0,82.13,0.0,79.83,82.61,0.0,0,0
2008-06,507663.0,507663.0,491760.0,491760.0,472941.0,749.0,18819.0,162338.0,310603.0,0.0,0.0,0.0,0.0,0.0,0.0,120.91,120.91,120.92,120.91,122.16,68.45,89.54,107.74,129.7,0.0,0.0,0.0,0.0,0.0,0.0,75.27,75.27,75.55,75.56,75.7,0.0,0.14,50.63,70.76,74.97,76.01,0.0,0.0,0.0,0.0,0.0,0.0,890.0,0,890.0,0.0,76.0,814.0,0.0,0,0,97.2,0,97.2,0.0,92.23,97.66,0.0,0,0,87.0,0,87.0,0.0,84.0,87.27,0.0,0,0
2008-07,563105.0,563105.0,545172.0,545172.0,523045.0,925.0,22127.0,191677.0,331368.0,0.0,0.0,0.0,0.0,0.0,0.0,119.77,119.76,119.76,119.75,121.02,67.77,89.72,107.5,128.85,0.0,0.0,0.0,0.0,0.0,0.0,75.06,75.06,75.35,75.35,75.49,-0.0,0.13,51.28,71.0,74.73,75.85,0.0,0.0,0.0,0.0,0.0,0.0,973.0,0,973.0,0.0,5.0,968.0,0.0,0,0,98.43,0,98.43,0.0,92.44,98.47,0.0,0,0,86.86,0,86.86,0.0,78.55,86.9,0.0,0,0
2008-08,573967.0,573967.0,555812.0,555812.0,531209.0,900.0,24603.0,209916.0,321293.0,0.0,0.0,0.0,0.0,0.0,0.0,118.46,118.47,118.37,118.37,119.7,67.21,89.68,107.35,127.77,0.0,0.0,0.0,0.0,0.0,0.0,69.37,69.37,69.69,69.68,69.86,-0.01,0.17,44.54,64.6,68.8,70.44,0.0,0.0,0.0,0.0,0.0,0.0,1147.0,0,1147.0,0.0,311.0,836.0,0.0,0,0,97.65,0,97.65,0.0,94.13,98.96,0.0,0,0,81.0,0,81.0,0.0,77.35,82.29,0.0,0,0
2008-09,566337.0,566337.0,548588.0,548588.0,520754.0,992.0,27834.0,217767.0,302987.0,0.0,0.0,0.0,0.0,0.0,0.0,117.36,117.36,117.33,117.33,118.81,67.43,89.62,107.45,126.98,0.0,0.0,0.0,0.0,0.0,0.0,64.25,64.25,64.53,64.54,64.77,0.0,0.23,41.28,58.88,63.43,65.58,0.0,0.0,0.0,0.0,0.0,0.0,1362.0,0,1362.0,0.0,607.0,755.0,0.0,0,0,94.81,0,94.81,0.0,91.91,97.15,0.0,0,0,72.59,0,72.59,0.0,70.52,74.17,0.0,0,0
2008-10,632282.0,632282.0,611685.0,611685.0,583898.0,1139.0,27787.0,227630.0,356268.0,0.0,0.0,0.0,0.0,0.0,0.0,118.29,118.29,118.24,118.24,119.62,68.06,89.33,107.73,127.21,0.0,0.0,0.0,0.0,0.0,0.0,62.18,62.19,62.49,62.49,62.65,-0.01,0.15,39.48,57.99,61.85,63.08,0.0,0.0,0.0,0.0,0.0,0.0,1463.0,0,1463.0,0.0,1147.0,316.0,0.0,0,0,94.12,0,94.12,0.0,93.32,97.03,0.0,0,0,71.01,0,71.01,0.0,70.8,71.75,0.0,0,0
2008-11,588732.0,588732.0,570091.0,570091.0,546296.0,972.0,23795.0,206072.0,340224.0,0.0,0.0,0.0,0.0,0.0,0.0,119.08,119.08,118.99,118.99,120.28,68.22,89.43,107.81,127.83,0.0,0.0,0.0,0.0,0.0,0.0,61.01,61.01,61.31,61.3,61.44,-0.01,0.13,40.23,56.99,60.84,61.75,0.0,0.0,0.0,0.0,0.0,0.0,1644.0,0,1644.0,0.0,553.0,1091.0,0.0,0,0,96.14,0,96.14,0.0,93.87,97.29,0.0,0,0,70.72,0,70.72,0.0,69.25,71.44,0.0,0,0
2008-12,653954.0,653954.0,635875.0,635875.0,608484.0,1036.0,27391.0,228015.0,380469.0,0.0,0.0,0.0,0.0,0.0,0.0,119.72,119.72,119.54,119.55,120.91,68.44,89.32,107.87,128.72,0.0,0.0,0.0,0.0,0.0,0.0,62.97,62.97,63.26,63.26,63.4,-0.0,0.14,41.93,59.04,62.92,63.64,0.0,0.0,0.0,0.0,0.0,0.0,1868.0,0,1868.0,0.0,799.0,1069.0,0.0,0,0,95.12,0,95.12,0.0,93.1,96.62,0.0,0,0,71.64,0,71.64,0.0,70.68,72.32,0.0,0,0
2009-01,687121.0,687121.0,669962.0,669962.0,642586.0,965.0,27376.0,253403.0,389183.0,0.0,0.0,0.0,0.0,0.0,0.0,118.98,118.99,118.88,118.87,120.12,68.37,89.71,107.67,128.22,0.0,0.0,0.0,0.0,0.0,0.0,65.99,65.99,66.26,66.26,66.4,-0.0,0.14,44.18,61.88,65.74,66.76,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,0,2004.0,0.0,1318.0,686.0,0.0,0,0,93.52,0,93.52,0.0,91.54,97.33,0.0,0,0,73.65,0,73.65,0.0,73.32,74.27,0.0,0,0
2009-02,531005.0,531005.0,516157.0,516157.0,497244.0,585.0,18913.0,177554.0,319690.0,0.0,0.0,0.0,0.0,0.0,0.0,119.42,119.42,119.32,119.32,120.45,115.73,89.65,107.8,127.48,0.0,0.0,0.0,0.0,0.0,0.0,62.08,62.08,62.36,62.35,62.45,-0.01,0.09,47.15,58.85,62.25,62.54,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,0,1104.0,0.0,815.0,289.0,0.0,0,0,94.07,0,94.07,0.0,92.56,98.34,0.0,0,0,70.93,0,70.93,0.0,70.26,72.72,0.0,0,0
2009-03,635781.0,635781.0,616605.0,616605.0,596116.0,722.0,20489.0,200740.0,395376.0,0.0,0.0,0.0,0.0,0.0,0.0,120.85,120.85,120.7,120.69,121.76,67.55,89.62,108.07,128.71,0.0,0.0,0.0,0.0,0.0,0.0,61.24,61.24,61.5,61.5,61.58,-0.0,0.08,41.03,58.44,61.7,61.53,0.0,0.0,0.0,0.0,0.0,0.0,1392.0,0,1392.0,0.0,772.0,620.0,0.0,0,0,95.81,0,95.81,0.0,93.51,98.68,0.0,0,0,70.45,0,70.45,0.0,69.14,72.0,0.0,0,0
2009-04,604603.0,604603.0,585955.0,585955.0,568520.0,683.0,17435.0,188677.0,379843.0,0.0,0.0,0.0,0.0,0.0,0.0,121.27,121.27,121.2,121.2,122.17,68.36,89.65,108.09,129.16,0.0,0.0,0.0,0.0,0.0,0.0,61.03,61.03,61.26,61.26,61.31,-0.0,0.06,42.0,58.68,61.66,61.17,0.0,0.0,0.0,0.0,0.0,0.0,1192.0,0,1192.0,0.0,762.0,430.0,0.0,0,0,93.92,0,93.92,0.0,92.76,95.99,0.0,0,0,69.86,0,69.86,0.0,69.24,70.91,0.0,0,0
2009-05,599230.0,599230.0,581895.0,581895.0,563188.0,827.0,18707.0,198596.0,364592.0,0.0,0.0,0.0,0.0,0.0,0.0,120.74,120.74,120.6,120.6,121.62,71.76,89.84,107.96,129.06,0.0,0.0,0.0,0.0,0.0,0.0,60.91,60.91,61.15,61.15,61.23,-0.0,0.08,44.69,57.83,61.45,61.13,0.0,0.0,0.0,0.0,0.0,0.0,1734.0,0,1606.0,0.0,667.0,939.0,0.0,0,0,95.64,0,96.08,0.0,92.65,98.51,0.0,0,0,69.56,0,69.95,0.0,67.58,71.54,0.0,0,0
2009-06,582656.0,582656.0,564463.0,564463.0,541224.0,854.0,23239.0,212432.0,328792.0,0.0,0.0,0.0,0.0,0.0,0.0,118.74,118.75,118.69,118.7,119.94,67.85,89.67,107.44,128.02,0.0,0.0,0.0,0.0,0.0,0.0,61.34,61.33,61.6,61.59,61.7,-0.01,0.1,40.15,58.19,61.66,61.72,0.0,0.0,0.0,0.0,0.0,0.0,1392.0,0,1392.0,0.0,970.0,422.0,0.0,0,0,92.72,0,92.72,0.0,90.49,97.87,0.0,0,0,67.87,0,67.87,0.0,66.56,70.64,0.0,0,0
2009-07,584831.0,584831.0,565547.0,565547.0,536546.0,1023.0,29001.0,247107.0,289439.0,0.0,0.0,0.0,0.0,0.0,0.0,116.78,116.79,116.81,116.81,118.28,67.86,89.6,107.41,127.56,0.0,0.0,0.0,0.0,0.0,0.0,65.83,65.83,66.12,66.12,66.28,0.0,0.16,43.95,62.28,65.9,66.55,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,0,1300.0,0.0,994.0,306.0,0.0,0,0,92.46,0,92.46,0.0,91.22,96.51,0.0,0,0,73.28,0,73.28,0.0,72.01,77.18,0.0,0,0
2009-08,583399.0,583399.0,563379.0,563379.0,532947.0,1441.0,30432.0,258223.0,274724.0,0.0,0.0,0.0,0.0,0.0,0.0,116.19,116.18,116.18,116.18,117.69,67.76,89.58,107.49,127.28,0.0,0.0,0.0,0.0,0.0,0.0,70.01,70.02,70.35,70.35,70.52,-0.0,0.17,48.13,66.41,70.12,70.85,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0,450.0,0.0,312.0,138.0,0.0,0,0,94.24,0,94.24,0.0,92.44,98.32,0.0,0,0,78.17,0,78.17,0.0,77.28,80.07,0.0,0,0
2009-09,573855.0,573855.0,554555.0,554555.0,526753.0,1074.0,27802.0,254337.0,272416.0,0.0,0.0,0.0,0.0,0.0,0.0,115.83,115.83,115.77,115.77,117.15,66.32,89.72,107.52,126.13,0.0,0.0,0.0,0.0,0.0,0.0,64.29,64.29,64.6,64.6,64.78,0.0,0.17,41.25,60.36,64.22,65.22,0.0,0.0,0.0,0.0,0.0,0.0,505.0,0,500.0,0.0,455.0,45.0,0.0,0,0,92.95,0,92.89,0.0,92.5,96.83,0.0,0,0,75.37,0,75.21,0.0,75.2,75.38,0.0,0,0
2009-10,600168.0,600168.0,581768.0,581768.0,557819.0,1178.0,23949.0,243937.0,313882.0,0.0,0.0,0.0,0.0,0.0,0.0,117.12,117.12,117.02,117.02,118.19,74.45,89.8,107.43,126.55,0.0,0.0,0.0,0.0,0.0,0.0,62.88,62.88,63.17,63.17,63.3,0.0,0.13,45.63,59.24,62.82,63.61,0.0,0.0,0.0,0.0,0.0,0.0,829.0,0,829.0,0.0,238.0,591.0,0.0,0,0,95.8,0,95.8,0.0,93.58,96.69,0.0,0,0,74.05,0,74.05,0.0,71.77,74.94,0.0,0,0
2009-11,579355.0,579355.0,561903.0,561903.0,543400.0,842.0,18503.0,200624.0,342776.0,0.0,0.0,0.0,0.0,0.0,0.0,119.34,119.34,119.29,119.29,120.31,67.7,89.2,107.7,127.69,0.0,0.0,0.0,0.0,0.0,0.0,62.4,62.4,62.64,62.64,62.72,0.0,0.08,41.68,59.47,62.71,62.73,0.0,0.0,0.0,0.0,0.0,0.0,505.0,0,505.0,0.0,56.0,449.0,0.0,0,0,96.61,0,96.61,0.0,93.11,97.05,0.0,0,0,73.43,0,73.43,0.0,70.3,73.8,0.0,0,0
2009-12,634766.0,634766.0,615826.0,615826.0,596652.0,960.0,19174.0,205921.0,390731.0,0.0,0.0,0.0,0.0,0.0,0.0,120.32,120.32,120.24,120.24,121.23,69.2,89.29,107.69,128.37,0.0,0.0,0.0,0.0,0.0,0.0,63.21,63.22,63.46,63.46,63.53,-0.0,0.07,46.05,60.49,63.71,63.45,0.0,0.0,0.0,0.0,0.0,0.0,391.0,0,391.0,0.0,24.0,367.0,0.0,0,0,98.95,0,98.95,0.0,91.76,99.42,0.0,0,0,76.03,0,76.03,0.0,69.29,76.43,0.0,0,0
2010-01,646297.0,646297.0,627517.0,627517.0,609333.0,879.0,18184.0,203481.0,405852.0,0.0,0.0,0.0,0.0,0.0,0.0,120.96,120.96,120.84,120.84,121.78,67.51,89.44,107.75,128.81,0.0,0.0,0.0,0.0,0.0,0.0,68.04,68.04,68.31,68.32,68.39,0.01,0.07,46.17,65.25,68.61,68.29,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0,360.0,0.0,0.0,360.0,0.0,0,0,102.9,0,102.9,0.0,0.0,102.9,0.0,0,0,84.44,0,84.44,0.0,0.0,84.44,0.0,0,0
2010-02,566573.0,566573.0,551782.0,551782.0,534532.0,738.0,17250.0,195266.0,339266.0,0.0,0.0,0.0,0.0,0.0,0.0,119.83,119.84,119.7,119.71,120.68,69.6,89.63,107.69,128.16,0.0,0.0,0.0,0.0,0.0,0.0,66.62,66.62,66.88,66.87,66.95,-0.0,0.08,46.15,63.54,67.05,66.91,0.0,0.0,0.0,0.0,0.0,0.0,601.0,0,601.0,0.0,119.0,482.0,0.0,0,0,98.81,0,98.81,0.0,92.41,100.39,0.0,0,0,79.95,0,79.95,0.0,71.52,81.87,0.0,0,0
2010-03,612754.0,612754.0,595305.0,595305.0,578769.0,869.0,16536.0,188050.0,390719.0,0.0,0.0,0.0,0.0,0.0,0.0,121.05,121.06,120.92,120.93,121.83,67.71,89.36,107.81,128.58,0.0,0.0,0.0,0.0,0.0,0.0,63.06,63.06,63.33,63.33,63.37,-0.0,0.04,42.53,61.2,64.04,63.1,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0,127.0,0.0,10.0,117.0,0.0,0,0,101.51,0,101.51,0.0,90.9,102.42,0.0,0,0,76.8,0,76.8,0.0,71.85,77.18,0.0,0,0
2010-04,583798.0,583798.0,568173.0,568173.0,552266.0,856.0,15907.0,179375.0,372891.0,0.0,0.0,0.0,0.0,0.0,0.0,121.14,121.15,121.07,121.07,121.99,67.81,89.28,107.8,128.81,0.0,0.0,0.0,0.0,0.0,0.0,65.32,65.33,65.58,65.58,65.63,-0.0,0.05,45.68,63.1,66.14,65.43,0.0,0.0,0.0,0.0,0.0,0.0,354.0,0,354.0,0.0,2.0,352.0,0.0,0,0,97.32,0,97.32,0.0,92.8,97.34,0.0,0,0,76.62,0,76.62,0.0,71.17,76.65,0.0,0,0
2010-05,578749.0,578749.0,561271.0,561271.0,543882.0,847.0,17389.0,187194.0,356688.0,0.0,0.0,0.0,0.0,0.0,0.0,120.74,120.74,120.68,120.68,121.68,68.09,89.41,107.64,129.05,0.0,0.0,0.0,0.0,0.0,0.0,68.78,68.79,69.06,69.07,69.13,0.0,0.07,48.65,66.38,69.41,69.01,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0,277.0,0.0,1.0,276.0,0.0,0,0,99.4,0,99.68,0.0,94.8,99.69,0.0,0,0,83.42,0,83.57,0.0,78.16,83.59,0.0,0,0
2010-06,560324.0,560324.0,542854.0,542854.0,523236.0,917.0,19618.0,198165.0,325071.0,0.0,0.0,0.0,0.0,0.0,0.0,119.57,119.57,119.5,119.51,120.63,67.63,89.4,107.39,128.71,0.0,0.0,0.0,0.0,0.0,0.0,71.05,71.05,71.33,71.34,71.45,0.01,0.11,46.71,67.46,71.27,71.54,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0,294.0,0.0,125.0,169.0,0.0,0,0,96.11,0,96.11,0.0,93.89,97.75,0.0,0,0,83.25,0,83.25,0.0,83.2,83.29,0.0,0,0
2010-07,561832.0,561832.0,542312.0,542312.0,516289.0,1384.0,26023.0,219738.0,296551.0,0.0,0.0,0.0,0.0,0.0,0.0,117.66,117.67,117.72,117.72,119.17,66.91,89.13,107.08,128.12,0.0,0.0,0.0,0.0,0.0,0.0,72.7,72.7,73.04,73.03,73.17,-0.01,0.13,48.35,69.5,73.18,73.16,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,33.0,0.0,11.0,22.0,0.0,0,0,96.25,0,96.25,0.0,89.23,99.77,0.0,0,0,83.34,0,83.34,0.0,76.02,86.61,0.0,0,0
2010-08,570701.0,570701.0,550267.0,550267.0,521258.0,1241.0,29009.0,238668.0,282590.0,0.0,0.0,0.0,0.0,0.0,0.0,116.46,116.46,116.43,116.44,117.95,67.55,89.23,107.02,127.18,0.0,0.0,0.0,0.0,0.0,0.0,72.74,72.74,73.07,73.07,73.26,0.0,0.18,47.28,68.76,72.91,73.5,0.0,0.0,0.0,0.0,0.0,0.0,427.0,0,427.0,0.0,114.0,313.0,0.0,0,0,97.11,0,97.11,0.0,93.83,98.3,0.0,0,0,85.6,0,85.59,0.0,82.8,86.56,0.0,0,0
2010-09,564720.0,564720.0,545330.0,545330.0,518204.0,1148.0,27126.0,238414.0,279790.0,0.0,0.0,0.0,0.0,0.0,0.0,116.1,116.1,116.12,116.11,117.53,67.34,88.95,107.2,126.34,0.0,0.0,0.0,0.0,0.0,0.0,72.1,72.1,72.41,72.41,72.6,0.0,0.19,44.73,67.67,72.11,72.96,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0,425.0,0.0,412.0,13.0,0.0,0,0,93.9,0,93.9,0.0,93.64,102.38,0.0,0,0,82.09,0,82.09,0.0,81.88,88.15,0.0,0,0
2010-10,594855.0,594855.0,576149.0,576149.0,554198.0,1201.0,21951.0,221098.0,333100.0,0.0,0.0,0.0,0.0,0.0,0.0,118.1,118.11,118.1,118.09,119.24,67.46,89.02,107.54,127.01,0.0,0.0,0.0,0.0,0.0,0.0,69.69,69.69,69.96,69.97,70.08,0.0,0.12,44.19,65.98,69.88,70.2,0.0,0.0,0.0,0.0,0.0,0.0,394.0,0,394.0,0.0,148.0,246.0,0.0,0,0,95.69,0,95.69,0.0,95.05,96.07,0.0,0,0,80.9,0,80.9,0.0,81.24,80.7,0.0,0,0
2010-11,608931.0,608931.0,588889.0,588889.0,569972.0,1097.0,18917.0,191979.0,377993.0,0.0,0.0,0.0,0.0,0.0,0.0,120.26,120.26,120.27,120.27,121.32,69.05,88.69,107.99,128.09,0.0,0.0,0.0,0.0,0.0,0.0,69.4,69.4,69.65,69.66,69.75,0.01,0.09,46.83,66.19,69.85,69.7,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0,240.0,0.0,0.0,240.0,0.0,0,0,102.33,0,102.33,0.0,0.0,102.33,0.0,0,0,85.36,0,85.36,0.0,0.0,85.36,0.0,0,0
2010-12,638350.0,638350.0,618259.0,618259.0,598839.0,1220.0,19420.0,189140.0,409699.0,0.0,0.0,0.0,0.0,0.0,0.0,121.12,121.12,121.17,121.17,122.23,68.21,88.57,107.85,128.87,0.0,0.0,0.0,0.0,0.0,0.0,69.33,69.33,69.57,69.57,69.65,-0.0,0.08,48.89,66.27,69.9,69.55,0.0,0.0,0.0,0.0,0.0,0.0,531.0,0,531.0,0.0,109.0,422.0,0.0,0,0,100.18,0,100.18,0.0,92.0,102.29,0.0,0,0,82.79,0,82.79,0.0,76.82,84.18,0.0,0,0
2011-01,785070.0,785070.0,760361.0,760361.0,735962.0,1561.0,24399.0,244084.0,491878.0,0.0,0.0,0.0,0.0,0.0,0.0,120.77,120.77,120.67,120.67,121.73,69.25,88.67,107.64,128.72,0.0,0.0,0.0,0.0,0.0,0.0,72.38,72.39,72.64,72.64,72.73,-0.01,0.08,53.24,68.9,72.62,72.77,0.0,0.0,0.0,0.0,0.0,0.0,1936.0,0,471.0,0.0,0.0,471.0,0.0,0,0,26.58,0,103.48,0.0,0.0,103.48,0.0,0,0,88.68,0,89.49,0.0,0.0,89.49,0.0,0,0
2011-02,385254.0,385254.0,374210.0,373872.0,359372.0,880.0,14500.0,115736.0,243636.0,0.0,0.0,0.0,0.0,0.0,0.0,120.66,120.66,120.9,120.9,122.0,69.02,93.7,107.8,128.74,0.0,0.0,0.0,0.0,0.0,0.0,70.13,70.13,70.38,70.39,70.46,0.01,0.08,56.8,68.17,70.82,70.31,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,0,201.0,0.0,5.0,196.0,0.0,0,0,9.26,0,108.82,0.0,90.8,109.28,0.0,0,0,93.3,0,91.76,0.0,77.29,92.07,0.0,0,0
2011-03,652857.0,652857.0,633158.0,633088.0,615872.0,1382.0,17216.0,182302.0,433570.0,0.0,0.0,0.0,0.0,0.0,0.0,121.88,121.88,121.89,121.9,122.83,69.01,88.41,108.01,129.07,0.0,0.0,0.0,0.0,0.0,0.0,70.28,70.27,70.51,70.51,70.57,0.0,0.06,51.3,67.69,71.17,70.36,0.0,0.0,0.0,0.0,0.0,0.0,898.0,0,278.0,0.0,0.0,278.0,0.0,0,0,10.45,0,111.12,0.0,0.0,111.12,0.0,0,0,82.99,0,91.35,0.0,0.0,91.35,0.0,0,0
2011-04,596663.0,596663.0,577293.0,577285.0,562237.0,1083.0,15048.0,166300.0,395937.0,0.0,0.0,0.0,0.0,0.0,0.0,122.11,122.11,122.08,122.09,122.99,68.44,88.57,108.0,129.28,0.0,0.0,0.0,0.0,0.0,0.0,70.56,70.57,70.81,70.82,70.87,0.0,0.06,50.32,67.89,71.54,70.64,0.0,0.0,0.0,0.0,0.0,0.0,1386.0,0,676.0,0.0,264.0,412.0,0.0,0,0,50.06,0,102.8,0.0,91.23,110.21,0.0,0,0,87.69,0,87.7,0.0,78.93,92.35,0.0,0,0
2011-05,606146.0,606146.0,586719.0,586673.0,569054.0,1229.0,17619.0,186182.0,382872.0,0.0,0.0,0.0,0.0,0.0,0.0,121.09,121.09,121.09,121.09,122.09,69.78,88.86,107.87,129.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2,71.2,71.46,71.46,71.54,-0.0,0.07,52.15,68.08,71.85,71.41,0.0,0.0,0.0,0.0,0.0,0.0,1398.0,0,196.0,0.0,0.0,196.0,0.0,0,0,13.88,0,104.94,0.0,0.0,104.94,0.0,0,0,88.2,0,88.87,0.0,0.0,88.87,0.0,0,0
2011-06,545061.0,545061.0,527432.0,527187.0,506951.0,1286.0,20236.0,195987.0,310964.0,0.0,0.0,0.0,0.0,0.0,0.0,118.87,118.87,118.94,118.93,120.12,69.08,89.03,107.58,128.03,0.0,0.0,0.0,0.0,0.0,0.0,72.52,72.51,72.81,72.81,72.93,-0.0,0.12,51.53,68.63,72.69,73.06,0.0,0.0,0.0,0.0,0.0,0.0,1422.0,0,224.0,0.0,0.0,224.0,0.0,0,0,8.71,0,106.9,0.0,0.0,106.9,0.0,0,0,94.55,0,95.08,0.0,0.0,95.08,0.0,0,0
2011-07,558187.0,558187.0,539462.0,539413.0,515336.0,1467.0,24077.0,214950.0,300386.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,118.0,118.02,118.02,119.37,68.86,89.04,107.35,127.97,0.0,0.0,0.0,0.0,0.0,0.0,75.13,75.14,75.47,75.47,75.61,0.01,0.14,54.4,71.55,75.34,75.77,0.0,0.0,0.0,0.0,0.0,0.0,1384.0,0,160.0,0.0,0.0,160.0,0.0,0,0,26.88,0,103.32,0.0,0.0,103.32,0.0,0,0,86.51,0,94.35,0.0,0.0,94.35,0.0,0,0
2011-08,589250.0,589250.0,567570.0,566925.0,537877.0,1525.0,29048.0,247011.0,290866.0,0.0,0.0,0.0,0.0,0.0,0.0,116.42,116.42,116.36,116.36,117.83,68.25,89.06,107.19,126.87,0.0,0.0,0.0,0.0,0.0,0.0,73.07,73.08,73.43,73.42,73.61,-0.01,0.19,49.33,68.68,73.02,74.04,0.0,0.0,0.0,0.0,0.0,0.0,1389.0,0,169.0,0.0,0.0,169.0,0.0,0,0,23.61,0,103.84,0.0,0.0,103.84,0.0,0,0,86.48,0,91.42,0.0,0.0,91.42,0.0,0,0
2011-09,600045.0,600045.0,578784.0,578598.0,552022.0,1498.0,26576.0,254164.0,297858.0,0.0,0.0,0.0,0.0,0.0,0.0,116.19,116.19,116.18,116.17,117.47,67.47,89.2,107.3,126.15,0.0,0.0,0.0,0.0,0.0,0.0,72.23,72.24,72.56,72.56,72.74,0.0,0.19,47.87,67.48,72.09,73.22,0.0,0.0,0.0,0.0,0.0,0.0,1414.0,0,144.0,0.0,0.0,144.0,0.0,0,0,43.93,0,103.33,0.0,0.0,103.33,0.0,0,0,79.71,0,90.66,0.0,0.0,90.66,0.0,0,0
2011-10,605906.0,605906.0,586170.0,586100.0,563828.0,1323.0,22272.0,225942.0,337886.0,0.0,0.0,0.0,0.0,0.0,0.0,117.91,117.91,117.94,117.95,119.09,68.08,89.08,107.59,126.78,0.0,0.0,0.0,0.0,0.0,0.0,72.13,72.14,72.46,72.45,72.58,-0.0,0.13,46.71,68.08,72.18,72.81,0.0,0.0,0.0,0.0,0.0,0.0,1457.0,0,255.0,0.0,0.0,255.0,0.0,0,0,14.05,0,65.58,0.0,0.0,65.58,0.0,0,0,90.58,0,92.05,0.0,0.0,92.05,0.0,0,0
2011-11,626595.0,626595.0,612438.0,612402.0,591236.0,1136.0,21166.0,206838.0,384398.0,0.0,0.0,0.0,0.0,0.0,0.0,119.83,119.83,119.71,119.71,120.79,68.08,89.42,107.79,127.79,0.0,0.0,0.0,0.0,0.0,0.0,70.52,70.52,70.81,70.81,70.92,0.0,0.11,45.66,66.73,70.8,70.97,0.0,0.0,0.0,0.0,0.0,0.0,1462.0,0,453.0,0.0,0.0,453.0,0.0,0,0,28.13,0,105.01,0.0,0.0,105.01,0.0,0,0,89.5,0,90.35,0.0,0.0,90.35,0.0,0,0
2011-12,663601.0,663601.0,645213.0,644936.0,623681.0,1159.0,21255.0,206403.0,417278.0,0.0,0.0,0.0,0.0,0.0,0.0,120.45,120.45,120.42,120.41,121.49,68.11,88.81,107.81,128.26,0.0,0.0,0.0,0.0,0.0,0.0,70.2,70.2,70.47,70.47,70.58,0.0,0.11,46.19,66.07,70.49,70.62,0.0,0.0,0.0,0.0,0.0,0.0,1688.0,0,445.0,0.0,0.0,445.0,0.0,0,0,29.81,0,103.86,0.0,0.0,103.86,0.0,0,0,84.64,0,88.02,0.0,0.0,88.02,0.0,0,0
2012-01,630400.0,630400.0,613672.0,613625.0,593649.0,1089.0,19976.0,205008.0,388641.0,0.0,0.0,0.0,0.0,0.0,0.0,120.12,120.12,120.06,120.06,121.1,69.5,89.01,107.75,128.14,0.0,0.0,0.0,0.0,0.0,0.0,68.56,68.56,68.81,68.81,68.92,-0.0,0.11,51.38,64.34,68.63,69.05,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,0,218.0,0.0,0.0,218.0,0.0,0,0,10.52,0,103.79,0.0,0.0,103.79,0.0,0,0,84.25,0,85.74,0.0,0.0,85.74,0.0,0,0
2012-02,598406.0,598406.0,578503.0,578479.0,562172.0,661.0,16307.0,167762.0,394410.0,0.0,0.0,0.0,0.0,0.0,0.0,121.74,121.74,121.62,121.62,122.54,70.47,89.82,107.95,128.75,0.0,0.0,0.0,0.0,0.0,0.0,60.79,60.79,61.06,61.07,61.13,0.01,0.07,58.59,57.96,61.87,60.87,0.0,0.0,0.0,0.0,0.0,0.0,1311.0,0,320.0,0.0,0.0,320.0,0.0,0,0,39.17,0,107.91,0.0,0.0,107.91,0.0,0,0,74.7,0,83.51,0.0,0.0,83.51,0.0,0,0
