ip,port,err,checkurl,g_idx
23.251.138.105,8080,"status=200, or ip not show in checkurl",https://whatismyipaddress.com/zh-cn/index,39
23.251.138.105,8080,"status=200, or ip not show in checkurl",https://www.whatismyip.com/,39
23.251.138.105,8080,"status=200, or ip not show in checkurl",https://httpbin.org/ip,39
23.251.138.105,8080,"status=200, or ip not show in checkurl",http://210.240.175.62/NTIIS/IP_test.asp,39
23.251.138.105,8080,"status=200, or ip not show in checkurl",https://www.myip.com/,39
23.251.138.105,8080,"status=200, or ip not show in checkurl",https://www.rus.net.tw/myip.php,39
31.172.105.144,8080,asyncio.exceptions.TimeoutError,https://www.myip.com/,40
31.172.105.144,8080,asyncio.exceptions.TimeoutError,https://www.whatismyip.com/,40
31.172.105.144,8080,asyncio.exceptions.TimeoutError,https://whatismyipaddress.com/zh-cn/index,40
31.172.105.144,8080,asyncio.exceptions.TimeoutError,https://www.rus.net.tw/myip.php,40
31.172.105.144,8080,asyncio.exceptions.TimeoutError,https://www.whatismyip.com.tw/tw/,40
31.172.105.144,8080,asyncio.exceptions.TimeoutError,https://httpbin.org/ip,40
31.172.105.144,8080,asyncio.exceptions.TimeoutError,http://210.240.175.62/NTIIS/IP_test.asp,40
31.47.37.92,8080,asyncio.exceptions.TimeoutError,https://httpbin.org/ip,41
31.47.37.92,8080,asyncio.exceptions.TimeoutError,https://www.rus.net.tw/myip.php,41
31.47.37.92,8080,asyncio.exceptions.TimeoutError,https://www.whatismyip.com.tw/tw/,41
31.47.37.92,8080,asyncio.exceptions.TimeoutError,https://whatismyipaddress.com/zh-cn/index,41
31.47.37.92,8080,asyncio.exceptions.TimeoutError,https://www.whatismyip.com/,41
31.47.37.92,8080,asyncio.exceptions.TimeoutError,https://www.myip.com/,41
31.47.37.92,8080,asyncio.exceptions.TimeoutError,http://210.240.175.62/NTIIS/IP_test.asp,41
41.194.37.106,45381,asyncio.exceptions.TimeoutError,https://www.myip.com/,42
41.194.37.106,45381,asyncio.exceptions.TimeoutError,https://www.whatismyip.com/,42
41.194.37.106,45381,asyncio.exceptions.TimeoutError,https://www.rus.net.tw/myip.php,42
41.194.37.106,45381,asyncio.exceptions.TimeoutError,https://whatismyipaddress.com/zh-cn/index,42
41.194.37.106,45381,asyncio.exceptions.TimeoutError,http://210.240.175.62/NTIIS/IP_test.asp,42
41.194.37.106,45381,asyncio.exceptions.TimeoutError,https://httpbin.org/ip,42
41.194.37.106,45381,asyncio.exceptions.TimeoutError,https://www.whatismyip.com.tw/tw/,42
43.224.10.31,6666,asyncio.exceptions.TimeoutError,https://www.whatismyip.com.tw/tw/,43
43.224.10.31,6666,asyncio.exceptions.TimeoutError,https://www.rus.net.tw/myip.php,43
43.224.10.31,6666,asyncio.exceptions.TimeoutError,https://www.myip.com/,43
43.224.10.31,6666,asyncio.exceptions.TimeoutError,https://www.whatismyip.com/,43
43.224.10.31,6666,asyncio.exceptions.TimeoutError,http://210.240.175.62/NTIIS/IP_test.asp,43
43.224.10.31,6666,asyncio.exceptions.TimeoutError,https://whatismyipaddress.com/zh-cn/index,43
43.224.10.31,6666,asyncio.exceptions.TimeoutError,https://httpbin.org/ip,43
46.175.70.69,44239,asyncio.exceptions.TimeoutError,https://httpbin.org/ip,44
46.175.70.69,44239,asyncio.exceptions.TimeoutError,https://www.myip.com/,44
46.175.70.69,44239,asyncio.exceptions.TimeoutError,https://www.whatismyip.com/,44
46.175.70.69,44239,asyncio.exceptions.TimeoutError,http://210.240.175.62/NTIIS/IP_test.asp,44
46.175.70.69,44239,asyncio.exceptions.TimeoutError,https://www.rus.net.tw/myip.php,44
46.175.70.69,44239,asyncio.exceptions.TimeoutError,https://whatismyipaddress.com/zh-cn/index,44
46.175.70.69,44239,asyncio.exceptions.TimeoutError,https://www.whatismyip.com.tw/tw/,44
51.178.49.77,3132,"503, message='Too many open connections', url=URL('http://51.178.49.77:3132')",https://www.rus.net.tw/myip.php,45
51.178.49.77,3132,"503, message='Too many open connections', url=URL('http://51.178.49.77:3132')",https://www.whatismyip.com.tw/tw/,45
51.178.49.77,3132,"503, message='Too many open connections', url=URL('http://51.178.49.77:3132')",https://www.whatismyip.com/,45
51.178.49.77,3132,"503, message='Too many open connections', url=URL('http://51.178.49.77:3132')",https://httpbin.org/ip,45
51.178.49.77,3132,"503, message='Too many open connections', url=URL('http://51.178.49.77:3132')",https://www.myip.com/,45
51.178.49.77,3132,"503, message='Too many open connections', url=URL('http://51.178.49.77:3132')",https://whatismyipaddress.com/zh-cn/index,45
51.178.49.77,3132,"status=503, or ip not show in checkurl",http://210.240.175.62/NTIIS/IP_test.asp,45
51.75.147.41,3128,asyncio.exceptions.TimeoutError,https://whatismyipaddress.com/zh-cn/index,46
51.75.147.41,3128,asyncio.exceptions.TimeoutError,http://210.240.175.62/NTIIS/IP_test.asp,46
51.75.147.41,3128,asyncio.exceptions.TimeoutError,https://www.whatismyip.com/,46
51.75.147.41,3128,asyncio.exceptions.TimeoutError,https://httpbin.org/ip,46
51.75.147.41,3128,asyncio.exceptions.TimeoutError,https://www.rus.net.tw/myip.php,46
51.75.147.41,3128,asyncio.exceptions.TimeoutError,https://www.whatismyip.com.tw/tw/,46
51.75.147.41,3128,asyncio.exceptions.TimeoutError,https://www.myip.com/,46
51.89.4.140,8118,"503, message='Too many open connections', url=URL('http://51.89.4.140:8118')",https://httpbin.org/ip,47
51.89.4.140,8118,"503, message='Too many open connections', url=URL('http://51.89.4.140:8118')",https://www.rus.net.tw/myip.php,47
51.89.4.140,8118,"503, message='Too many open connections', url=URL('http://51.89.4.140:8118')",https://www.whatismyip.com/,47
51.89.4.140,8118,"503, message='Too many open connections', url=URL('http://51.89.4.140:8118')",https://www.whatismyip.com.tw/tw/,47
51.89.4.140,8118,"503, message='Too many open connections', url=URL('http://51.89.4.140:8118')",https://whatismyipaddress.com/zh-cn/index,47
51.89.4.140,8118,"503, message='Too many open connections', url=URL('http://51.89.4.140:8118')",https://www.myip.com/,47
51.89.4.140,8118,"status=503, or ip not show in checkurl",http://210.240.175.62/NTIIS/IP_test.asp,47
54.165.67.102,8080,asyncio.exceptions.TimeoutError,http://210.240.175.62/NTIIS/IP_test.asp,48
54.165.67.102,8080,asyncio.exceptions.TimeoutError,https://whatismyipaddress.com/zh-cn/index,48
54.165.67.102,8080,asyncio.exceptions.TimeoutError,https://www.whatismyip.com.tw/tw/,48
54.165.67.102,8080,asyncio.exceptions.TimeoutError,https://www.myip.com/,48
54.165.67.102,8080,asyncio.exceptions.TimeoutError,https://www.whatismyip.com/,48
54.165.67.102,8080,asyncio.exceptions.TimeoutError,https://www.rus.net.tw/myip.php,48
54.165.67.102,8080,asyncio.exceptions.TimeoutError,https://httpbin.org/ip,48
62.106.122.90,38678,asyncio.exceptions.TimeoutError,https://whatismyipaddress.com/zh-cn/index,49
62.106.122.90,38678,asyncio.exceptions.TimeoutError,https://www.whatismyip.com.tw/tw/,49
62.106.122.90,38678,asyncio.exceptions.TimeoutError,https://www.myip.com/,49
62.106.122.90,38678,asyncio.exceptions.TimeoutError,https://httpbin.org/ip,49
62.106.122.90,38678,asyncio.exceptions.TimeoutError,https://www.rus.net.tw/myip.php,49
62.106.122.90,38678,asyncio.exceptions.TimeoutError,http://210.240.175.62/NTIIS/IP_test.asp,49
62.106.122.90,38678,"status=403, or ip not show in checkurl",https://www.whatismyip.com/,49
69.65.65.178,58389,asyncio.exceptions.TimeoutError,https://www.whatismyip.com/,50
69.65.65.178,58389,asyncio.exceptions.TimeoutError,https://www.myip.com/,50
69.65.65.178,58389,asyncio.exceptions.TimeoutError,https://httpbin.org/ip,50
69.65.65.178,58389,asyncio.exceptions.TimeoutError,https://whatismyipaddress.com/zh-cn/index,50
69.65.65.178,58389,asyncio.exceptions.TimeoutError,http://210.240.175.62/NTIIS/IP_test.asp,50
69.65.65.178,58389,asyncio.exceptions.TimeoutError,https://www.whatismyip.com.tw/tw/,50
69.65.65.178,58389,asyncio.exceptions.TimeoutError,https://www.rus.net.tw/myip.php,50
74.50.210.38,3128,Response payload is not completed,https://www.whatismyip.com/,51
74.50.210.38,3128,Response payload is not completed,https://whatismyipaddress.com/zh-cn/index,51
74.50.210.38,3128,Server disconnected,https://www.whatismyip.com.tw/tw/,51
74.50.210.38,3128,asyncio.exceptions.TimeoutError,https://www.myip.com/,51
74.50.210.38,3128,asyncio.exceptions.TimeoutError,https://www.rus.net.tw/myip.php,51
74.50.210.38,3128,"status=200, or ip not show in checkurl",http://210.240.175.62/NTIIS/IP_test.asp,51
74.50.210.38,3128,"status=200, or ip not show in checkurl",https://httpbin.org/ip,51
85.133.210.42,3128,asyncio.exceptions.TimeoutError,https://httpbin.org/ip,52
85.133.210.42,3128,asyncio.exceptions.TimeoutError,https://www.myip.com/,52
85.133.210.42,3128,asyncio.exceptions.TimeoutError,https://www.whatismyip.com/,52
85.133.210.42,3128,asyncio.exceptions.TimeoutError,https://whatismyipaddress.com/zh-cn/index,52
85.133.210.42,3128,asyncio.exceptions.TimeoutError,http://210.240.175.62/NTIIS/IP_test.asp,52
85.133.210.42,3128,asyncio.exceptions.TimeoutError,https://www.whatismyip.com.tw/tw/,52
85.133.210.42,3128,asyncio.exceptions.TimeoutError,https://www.rus.net.tw/myip.php,52
85.15.152.39,3128,"Cannot connect to host 85.15.152.39:3128 ssl:default [Connect call failed ('85.15.152.39', 3128)]",http://210.240.175.62/NTIIS/IP_test.asp,53
85.15.152.39,3128,"Cannot connect to host 85.15.152.39:3128 ssl:default [Connect call failed ('85.15.152.39', 3128)]",https://www.rus.net.tw/myip.php,53
85.15.152.39,3128,"Cannot connect to host 85.15.152.39:3128 ssl:default [Connect call failed ('85.15.152.39', 3128)]",https://www.whatismyip.com/,53
85.15.152.39,3128,"Cannot connect to host 85.15.152.39:3128 ssl:default [Connect call failed ('85.15.152.39', 3128)]",https://www.myip.com/,53
85.15.152.39,3128,"Cannot connect to host 85.15.152.39:3128 ssl:default [Connect call failed ('85.15.152.39', 3128)]",https://httpbin.org/ip,53
85.15.152.39,3128,"Cannot connect to host 85.15.152.39:3128 ssl:default [Connect call failed ('85.15.152.39', 3128)]",https://whatismyipaddress.com/zh-cn/index,53
85.15.152.39,3128,Server disconnected,https://www.whatismyip.com.tw/tw/,53
91.108.137.100,8080,asyncio.exceptions.TimeoutError,https://www.myip.com/,54
91.108.137.100,8080,asyncio.exceptions.TimeoutError,https://www.whatismyip.com/,54
91.108.137.100,8080,asyncio.exceptions.TimeoutError,https://www.rus.net.tw/myip.php,54
91.108.137.100,8080,asyncio.exceptions.TimeoutError,https://whatismyipaddress.com/zh-cn/index,54
91.108.137.100,8080,asyncio.exceptions.TimeoutError,http://210.240.175.62/NTIIS/IP_test.asp,54
91.108.137.100,8080,asyncio.exceptions.TimeoutError,https://www.whatismyip.com.tw/tw/,54
91.108.137.100,8080,asyncio.exceptions.TimeoutError,https://httpbin.org/ip,54
94.74.105.233,3128,asyncio.exceptions.TimeoutError,https://www.rus.net.tw/myip.php,55
94.74.105.233,3128,asyncio.exceptions.TimeoutError,https://whatismyipaddress.com/zh-cn/index,55
94.74.105.233,3128,asyncio.exceptions.TimeoutError,https://www.whatismyip.com.tw/tw/,55
94.74.105.233,3128,asyncio.exceptions.TimeoutError,http://210.240.175.62/NTIIS/IP_test.asp,55
94.74.105.233,3128,asyncio.exceptions.TimeoutError,https://www.whatismyip.com/,55
94.74.105.233,3128,asyncio.exceptions.TimeoutError,https://www.myip.com/,55
94.74.105.233,3128,asyncio.exceptions.TimeoutError,https://httpbin.org/ip,55
95.79.55.196,53281,Server disconnected,https://www.whatismyip.com.tw/tw/,56
95.79.55.196,53281,asyncio.exceptions.TimeoutError,https://www.rus.net.tw/myip.php,56
95.79.55.196,53281,asyncio.exceptions.TimeoutError,https://whatismyipaddress.com/zh-cn/index,56
95.79.55.196,53281,asyncio.exceptions.TimeoutError,https://httpbin.org/ip,56
95.79.55.196,53281,asyncio.exceptions.TimeoutError,https://www.whatismyip.com/,56
95.79.55.196,53281,asyncio.exceptions.TimeoutError,http://210.240.175.62/NTIIS/IP_test.asp,56
95.79.55.196,53281,asyncio.exceptions.TimeoutError,https://www.myip.com/,56
96.47.231.58,8020,"503, message='Too many open connections', url=URL('http://96.47.231.58:8020')",https://httpbin.org/ip,57
96.47.231.58,8020,"503, message='Too many open connections', url=URL('http://96.47.231.58:8020')",https://whatismyipaddress.com/zh-cn/index,57
96.47.231.58,8020,"503, message='Too many open connections', url=URL('http://96.47.231.58:8020')",https://www.myip.com/,57
96.47.231.58,8020,"503, message='Too many open connections', url=URL('http://96.47.231.58:8020')",https://www.whatismyip.com.tw/tw/,57
96.47.231.58,8020,"503, message='Too many open connections', url=URL('http://96.47.231.58:8020')",https://www.rus.net.tw/myip.php,57
96.47.231.58,8020,"503, message='Too many open connections', url=URL('http://96.47.231.58:8020')",https://www.whatismyip.com/,57
96.47.231.58,8020,"status=503, or ip not show in checkurl",http://210.240.175.62/NTIIS/IP_test.asp,57
